RPSP0137,-27.581306,152.947545,340024
RPSP0137,-27.581762,152.947717,340025
RPSP0137,-27.582209,152.947837,340026
RPSP0137,-27.582936,152.947957,340027
RPSP0137,-27.583686,152.948035,340028
RPSP0137,-27.585243,152.948113,340029
RPSP0137,-27.586239,152.948144,340030
RPSP0137,-27.587989,152.948430,340031
RPSP0137,-27.588841,152.948620,340032
RPSP0137,-27.589691,152.948717,340033
RPSP0137,-27.590224,152.948724,340034
RPSP0137,-27.590658,152.948697,340035
RPSP0137,-27.591150,152.948610,340036
RPSP0137,-27.591975,152.948406,340037
RPSP0137,-27.592661,152.948230,340038
RPSP0137,-27.594939,152.947376,340039
RPSP0137,-27.595565,152.947161,340040
RPSP0137,-27.595565,152.947161,350001
RPSP0137,-27.597102,152.946634,350002
RPSP0137,-27.598628,152.945931,350003
RPSP0137,-27.599054,152.945801,350004
RPSP0137,-27.599879,152.945526,350005
RPSP0137,-27.601389,152.945094,350006
RPSP0137,-27.604274,152.944411,350007
RPSP0137,-27.605640,152.944167,350008
RPSP0137,-27.607467,152.943942,350009
RPSP0137,-27.611428,152.943686,350010
RPSP0137,-27.613679,152.943512,350011
RPSP0137,-27.617378,152.942829,350012
RPSP0137,-27.618705,152.942645,350013
RPSP0137,-27.619513,152.942705,350014
RPSP0137,-27.620557,152.942633,350015
RPSP0137,-27.621225,152.942431,350016
RPSP0137,-27.621985,152.942147,350017
RPSP0137,-27.622937,152.941833,350018
RPSP0137,-27.623457,152.941660,350019
RPSP0137,-27.624784,152.941227,350020
RPSP0137,-27.626456,152.940679,350021
RPSP0137,-27.628148,152.940276,350022
RPSP0137,-27.630978,152.939757,350023
RPSP0137,-27.640292,152.937909,350024
RPSP0137,-27.641355,152.937585,350025
RPSP0137,-27.642525,152.937068,350026
RPSP0137,-27.643483,152.936520,350027
RPSP0137,-27.644978,152.935443,350028
RPSP0137,-27.647996,152.932752,350029
RPSP0137,-27.652152,152.928962,350030
RPSP0137,-27.655974,152.925535,350031
RPSP0137,-27.657640,152.924040,350032
RPSP0137,-27.659196,152.922533,350033
RPSP0137,-27.660550,152.921296,350034
RPSP0137,-27.660550,152.921296,360001
RPSP0137,-27.660924,152.920955,360002
RPSP0137,-27.663763,152.918468,360003
RPSP0137,-27.667044,152.915389,360004
RPSP0137,-27.669040,152.913564,360005
RPSP0137,-27.669953,152.912742,360006
RPSP0137,-27.670786,152.911857,360007
RPSP0137,-27.671359,152.911122,360008
RPSP0137,-27.671943,152.910263,360009
RPSP0137,-27.672434,152.909438,360010
RPSP0137,-27.672934,152.908465,360011
RPSP0137,-27.673230,152.907725,360012
RPSP0137,-27.673607,152.906690,360013
RPSP0137,-27.673923,152.905631,360014
RPSP0137,-27.674029,152.904600,360015
RPSP0137,-27.674192,152.902811,360016
RPSP0141,-27.225285,153.081982,10001
RPSP0141,-27.225411,153.081423,10002
RPSP0141,-27.226059,153.078531,10003
RPSP0141,-27.226354,153.077265,10004
RPSP0141,-27.226399,153.076386,10005
RPSP0141,-27.226327,153.075364,10006
RPSP0141,-27.226139,153.074578,10007
RPSP0141,-27.224897,153.071810,10008
RPSP0141,-27.224006,153.069756,10009
RPSP0141,-27.223025,153.067533,10010
RPSP0141,-27.222346,153.065632,10011
RPSP0141,-27.221758,153.062984,10012
RPSP0141,-27.221426,153.061719,10013
RPSP0141,-27.221367,153.058919,10014
RPSP0141,-27.221400,153.057266,10015
RPSP0141,-27.221501,153.055787,10016
RPSP0141,-27.221856,153.053463,10017
RPSP0141,-27.222029,153.052683,10018
RPSP0141,-27.222277,153.051903,10019
RPSP0141,-27.222770,153.050523,10020
RPSP0141,-27.223610,153.048774,10021
RPSP0141,-27.223673,153.048660,10022
RPSP0141,-27.223868,153.048489,10023
RPSP0141,-27.224071,153.048100,10024
RPSP0141,-27.224071,153.048100,20001
RPSP0141,-27.224358,153.047553,20002
RPSP0141,-27.224434,153.047295,20003
RPSP0141,-27.224504,153.047167,20004
RPSP0141,-27.226138,153.044431,20005
RPSP0141,-27.227072,153.043020,20006
RPSP0141,-27.229437,153.040128,20007
RPSP0141,-27.231158,153.037982,20008
RPSP0141,-27.232455,153.036625,20009
RPSP0141,-27.232915,153.036217,20010
RPSP0141,-27.233140,153.036130,20011
RPSP0141,-27.233566,153.035794,20012
RPSP0141,-27.233566,153.035794,30001
RPSP0141,-27.234042,153.035418,30002
RPSP0141,-27.234207,153.035194,30003
RPSP0141,-27.235005,153.034605,30004
RPSP0141,-27.236092,153.033943,30005
RPSP0141,-27.238023,153.032874,30006
RPSP0141,-27.241645,153.030905,30007
RPSP0141,-27.243576,153.029921,30008
RPSP0141,-27.245332,153.028701,30009
RPSP0141,-27.245536,153.028603,30010
RPSP0141,-27.246037,153.028117,30011
RPSP0141,-27.246037,153.028117,40001
RPSP0141,-27.246574,153.027594,40002
RPSP0141,-27.246690,153.027402,40003
RPSP0141,-27.246804,153.027284,40004
RPSP0141,-27.247147,153.026907,40005
RPSP0141,-27.247982,153.025695,40006
RPSP0141,-27.248963,153.023709,40007
RPSP0141,-27.250396,153.018838,40008
RPSP0141,-27.252080,153.012832,40009
RPSP0141,-27.252219,153.012306,40010
RPSP0141,-27.252334,153.012126,40011
RPSP0141,-27.252525,153.011464,40012
RPSP0141,-27.252525,153.011464,50001
RPSP0141,-27.252734,153.010742,50002
RPSP0141,-27.252710,153.010588,50003
RPSP0141,-27.253568,153.007652,50004
RPSP0141,-27.254304,153.005380,50005
RPSP0141,-27.255934,153.001527,50006
RPSP0141,-27.256415,153.000503,50007
