BNBR0096,-27.481443,153.022711,210003
BNBR0096,-27.481178,153.022522,210004
BNBR0096,-27.479771,153.021645,210005
BNBR0096,-27.477967,153.020455,210006
BNBR0096,-27.475914,153.019088,210007
BNBR0096,-27.475751,153.018972,210008
BNBR0096,-27.475480,153.018718,210009
BNBR0096,-27.475090,153.018431,210010
BNBR0096,-27.475090,153.018431,220001
BNBR0096,-27.474847,153.018254,220002
BNBR0096,-27.474600,153.018147,220003
BNBR0096,-27.473633,153.017405,220004
BNBR0096,-27.472993,153.016680,220005
BNBR0096,-27.472780,153.016352,220006
BNBR0096,-27.472635,153.015911,220007
BNBR0096,-27.472389,153.015244,220008
BNBR0096,-27.472032,153.014740,220009
BNBR0096,-27.471573,153.014324,220010
BNBR0096,-27.471171,153.014059,220011
BNBR0096,-27.470612,153.013770,220012
BNBR0096,-27.469975,153.013354,220013
BNBR0096,-27.469159,153.012913,220014
BNBR0096,-27.468432,153.012585,220015
BNBR0096,-27.467907,153.012456,220016
BNBR0096,-27.467727,153.012424,220017
BNBR0096,-27.467554,153.012407,220018
BNBR0096,-27.467353,153.012399,220019
BNBR0096,-27.467152,153.012416,220020
BNBR0096,-27.466978,153.012483,220021
BNBR0096,-27.466758,153.012624,220022
BNBR0096,-27.466092,153.013359,220023
BNBR0096,-27.465649,153.014618,220024
BNBR0096,-27.465316,153.015749,220025
BNBR0096,-27.465201,153.016270,220026
BNBR0096,-27.465118,153.016555,220027
BNBR0096,-27.465013,153.016970,220028
BNBR0096,-27.464938,153.017394,220029
BNBR0096,-27.464921,153.017819,220030
BNBR0096,-27.465076,153.018410,220031
BNBR0096,-27.465440,153.019736,220032
BNBR0096,-27.465440,153.019736,230001
BNBR0096,-27.465471,153.019847,230002
BNBR0096,-27.465847,153.021214,230003
BNBR0096,-27.466141,153.022243,230004
BNBR0096,-27.466358,153.022929,230005
BNBR0096,-27.466424,153.023171,230006
BNBR0096,-27.466539,153.023702,230007
BNBR0096,-27.466562,153.023933,230008
BNBR0096,-27.466578,153.024263,230009
BNBR0096,-27.466577,153.024523,230010
BNBR0096,-27.466516,153.024906,230011
BNBR0096,-27.466031,153.025591,230012
BNBR0096,-27.465737,153.026028,230013
BNBR0096,-27.466031,153.025591,240001
BNBR0096,-27.466031,153.025591,240002
BNBR0096,-27.465737,153.026028,250001
BNBR0096,-27.465331,153.026633,250002
BNBR0096,-27.464918,153.027317,250003
BNBR0096,-27.464826,153.027465,250004
BNBR0096,-27.464499,153.027789,250005
