NAIP0155,-27.110192,152.952586,130001
NAIP0155,-27.110307,152.952623,130002
NAIP0155,-27.110728,152.952777,130003
NAIP0155,-27.110938,152.952858,130004
NAIP0155,-27.111764,152.953173,130005
NAIP0155,-27.112429,152.953414,130006
NAIP0155,-27.113025,152.953645,130007
NAIP0155,-27.114472,152.954338,130008
NAIP0155,-27.114883,152.954503,130009
NAIP0155,-27.115606,152.954986,130010
NAIP0155,-27.116339,152.955558,130011
NAIP0155,-27.117170,152.956173,130012
NAIP0155,-27.117815,152.956646,130013
NAIP0155,-27.118187,152.956910,130014
NAIP0155,-27.118422,152.957042,130015
NAIP0155,-27.119067,152.957372,130016
NAIP0155,-27.119927,152.957679,130017
NAIP0155,-27.120279,152.957767,130018
NAIP0155,-27.120729,152.957856,130019
NAIP0155,-27.121403,152.957932,130020
NAIP0155,-27.122088,152.957976,130021
NAIP0155,-27.123202,152.958042,130022
NAIP0155,-27.124727,152.958108,130023
NAIP0155,-27.125793,152.958306,130024
NAIP0155,-27.132802,152.960352,130025
NAIP0155,-27.134376,152.960801,130026
NAIP0155,-27.134875,152.960922,130027
NAIP0155,-27.135266,152.960988,130028
NAIP0155,-27.135804,152.961010,130029
NAIP0155,-27.136801,152.960999,130030
NAIP0155,-27.138062,152.960944,130031
NAIP0155,-27.138952,152.960801,130032
NAIP0155,-27.140477,152.960438,130033
NAIP0155,-27.142696,152.959812,130034
NAIP0155,-27.143937,152.959416,130035
NAIP0155,-27.144739,152.959196,130036
NAIP0155,-27.145062,152.959097,130037
NAIP0155,-27.145873,152.958922,130038
NAIP0155,-27.146666,152.958865,130039
NAIP0155,-27.146911,152.958842,130040
NAIP0155,-27.147237,152.958786,130041
NAIP0155,-27.147544,152.958761,130042
NAIP0155,-27.149356,152.958588,130043
NAIP0155,-27.150684,152.958464,130044
NAIP0155,-27.151836,152.958365,130045
NAIP0155,-27.153508,152.958141,130046
NAIP0155,-27.159433,152.957537,130047
NAIP0155,-27.161447,152.957284,130048
NAIP0155,-27.161824,152.957257,130049
NAIP0155,-27.162058,152.957240,130050
NAIP0155,-27.162058,152.957240,140001
NAIP0155,-27.162902,152.957180,140002
NAIP0155,-27.163269,152.957139,140003
NAIP0155,-27.164360,152.957020,140004
NAIP0155,-27.166022,152.956811,140005
NAIP0155,-27.166599,152.956712,140006
NAIP0155,-27.167185,152.956514,140007
NAIP0155,-27.167674,152.956338,140008
