6020044,-26.804907,153.134819,10010
6020044,-26.804352,153.134842,10011
6020044,-26.803996,153.134854,10012
6020044,-26.803933,153.134584,10013
6020044,-26.803902,153.133892,10014
6020044,-26.803863,153.133599,10015
6020044,-26.803863,153.133599,20001
6020044,-26.803850,153.133493,20002
6020044,-26.803839,153.133340,20003
6020044,-26.803702,153.132918,20004
6020044,-26.801829,153.133224,20005
6020044,-26.801797,153.132836,20006
6020044,-26.801933,153.131780,20007
6020044,-26.800216,153.132074,20008
6020044,-26.799824,153.132130,20009
6020044,-26.799824,153.132130,30001
6020044,-26.798987,153.132248,30002
6020044,-26.798809,153.132273,30003
6020044,-26.798542,153.132705,30004
6020044,-26.798465,153.132794,30005
6020044,-26.798444,153.132792,30006
6020044,-26.798423,153.132794,30007
6020044,-26.798402,153.132801,30008
6020044,-26.798384,153.132813,30009
6020044,-26.798368,153.132829,30010
6020044,-26.798356,153.132849,30011
6020044,-26.798347,153.132871,30012
6020044,-26.798342,153.132895,30013
6020044,-26.798342,153.132918,30014
6020044,-26.798347,153.132944,30015
6020044,-26.798059,153.133059,30016
6020044,-26.797350,153.133471,30017
6020044,-26.796977,153.133665,30018
6020044,-26.796977,153.133665,40001
6020044,-26.796062,153.134139,40002
6020044,-26.795485,153.133517,40003
6020044,-26.794586,153.132428,40004
6020044,-26.794569,153.132379,40005
6020044,-26.794569,153.132379,50001
6020044,-26.794302,153.131575,50002
6020044,-26.793374,153.131705,50003
6020044,-26.793374,153.131705,60001
6020044,-26.792928,153.131767,60002
6020044,-26.792952,153.131998,60003
6020044,-26.793140,153.133294,60004
6020044,-26.793255,153.134068,60005
6020044,-26.793464,153.135523,60006
6020044,-26.793590,153.136567,60007
6020044,-26.793600,153.136626,60008
6020044,-26.793670,153.137140,60009
6020044,-26.793670,153.137140,70001
6020044,-26.793737,153.137635,70002
6020044,-26.791768,153.137963,70003
6020044,-26.790867,153.138116,70004
6020044,-26.789955,153.138245,70005
6020044,-26.789220,153.138371,70006
6020044,-26.789220,153.138371,80001
6020044,-26.789066,153.138397,80002
6020044,-26.788345,153.138516,80003
6020044,-26.787386,153.138599,80004
6020044,-26.786814,153.138701,80005
6020044,-26.786459,153.138693,80006
6020044,-26.785735,153.138757,80007
6020044,-26.785017,153.138885,80008
6020044,-26.784304,153.139010,80009
6020044,-26.784106,153.139047,80010
6020044,-26.783987,153.139032,80011
6020044,-26.783485,153.138757,80012
6020044,-26.783446,153.138076,80013
6020044,-26.783345,153.137232,80014
6020044,-26.783295,153.136873,80015
6020044,-26.783295,153.136873,90001
6020044,-26.783261,153.136627,90002
6020044,-26.783777,153.136537,90003
6020044,-26.786106,153.136132,90004
6020044,-26.786031,153.135586,90005
6020044,-26.786031,153.135586,100001
6020044,-26.785946,153.134975,100002
6020044,-26.785729,153.133430,100003
6020044,-26.785729,153.133430,110001
6020044,-26.785697,153.133198,110002
6020044,-26.785577,153.132327,110003
6020044,-26.785504,153.131797,110004
6020044,-26.785402,153.131105,110005
6020044,-26.785345,153.130715,110006
6020044,-26.785287,153.130321,110007
6020044,-26.785287,153.130321,120001
6020044,-26.785220,153.129866,120002
6020044,-26.785193,153.129677,120003
6020044,-26.783776,153.129922,120004
6020044,-26.783458,153.129980,120005
6020044,-26.783458,153.129980,130001
6020044,-26.783050,153.130054,130002
6020044,-26.782385,153.130178,130003
6020044,-26.782148,153.128583,130004
6020044,-26.782015,153.127527,130005
6020044,-26.781953,153.127161,130006
6020044,-26.781882,153.126911,130007
6020044,-26.781755,153.126561,130008
6020044,-26.781621,153.126288,130009
6020044,-26.781448,153.126031,130010
6020044,-26.781434,153.126013,130011
6020044,-26.781434,153.126013,140001
6020044,-26.781169,153.125677,140002
6020044,-26.780655,153.125133,140003
6020044,-26.780578,153.125039,140004
6020044,-26.780329,153.124876,140005
6020044,-26.780188,153.124739,140006
6020044,-26.780034,153.124554,140007
6020044,-26.779941,153.124398,140008
6020044,-26.779901,153.124332,140009
6020044,-26.779808,153.124074,140010
6020044,-26.779760,153.123770,140011
6020044,-26.779770,153.122945,140012
6020044,-26.779777,153.122532,140013
6020044,-26.779810,153.121169,140014
6020044,-26.779807,153.120839,140015
6020044,-26.779807,153.120839,150001
6020044,-26.779806,153.120774,150002
6020044,-26.779765,153.120506,150003
6020044,-26.779613,153.120094,150004
6020044,-26.779482,153.119833,150005
6020044,-26.779334,153.119654,150006
6020044,-26.778978,153.119291,150007
6020044,-26.778766,153.119048,150008
6020044,-26.778644,153.118882,150009
6020044,-26.778147,153.118048,150010
6020044,-26.777600,153.117094,150011
6020044,-26.777005,153.117531,150012
6020044,-26.777005,153.117531,160001
6020044,-26.776975,153.117553,160002
6020044,-26.776649,153.117772,160003
6020044,-26.776513,153.117839,160004
6020044,-26.776236,153.117923,160005
6020044,-26.776138,153.117514,160006
6020044,-26.775942,153.116606,160007
6020044,-26.775942,153.116606,170001
6020044,-26.775823,153.116051,170002
6020044,-26.775609,153.115079,170003
6020044,-26.775557,153.114746,170004
6020044,-26.775538,153.114592,170005
6020044,-26.775542,153.114541,170006
6020044,-26.775597,153.114458,170007
6020044,-26.775683,153.114407,170008
6020044,-26.775702,153.114415,170009
6020044,-26.775735,153.114418,170010
6020044,-26.775768,153.114414,170011
6020044,-26.775788,153.114407,170012
6020044,-26.775799,153.114403,170013
6020044,-26.775827,153.114384,170014
6020044,-26.775852,153.114360,170015
6020044,-26.775871,153.114330,170016
6020044,-26.775884,153.114296,170017
6020044,-26.775891,153.114260,170018
6020044,-26.775891,153.114245,170019
6020044,-26.775891,153.114224,170020
6020044,-26.775884,153.114188,170021
6020044,-26.775871,153.114154,170022
6020044,-26.775852,153.114124,170023
6020044,-26.775827,153.114100,170024
6020044,-26.775799,153.114081,170025
6020044,-26.775768,153.114070,170026
6020044,-26.775727,153.114067,170027
6020044,-26.775607,153.114024,170028
6020044,-26.775532,153.113969,170029
6020044,-26.775422,153.113817,170030
6020044,-26.775385,153.113604,170031
6020044,-26.775388,153.113465,170032
6020044,-26.775379,153.113239,170033
6020044,-26.775313,153.112644,170034
6020044,-26.775243,153.112255,170035
6020044,-26.775258,153.112135,170036
6020044,-26.775277,153.112123,170037
6020044,-26.775299,153.112101,170038
6020044,-26.775316,153.112074,170039
6020044,-26.775320,153.112063,170040
6020044,-26.775328,153.112044,170041
6020044,-26.775334,153.112011,170042
6020044,-26.775334,153.111979,170043
6020044,-26.775328,153.111946,170044
6020044,-26.775316,153.111916,170045
6020044,-26.775307,153.111901,170046
6020044,-26.775299,153.111889,170047
6020044,-26.775277,153.111867,170048
6020044,-26.775270,153.111863,170049
6020044,-26.775251,153.111851,170050
6020044,-26.775223,153.111841,170051
6020044,-26.775194,153.111837,170052
6020044,-26.775165,153.111841,170053
6020044,-26.775137,153.111851,170054
6020044,-26.775126,153.111858,170055
6020044,-26.775111,153.111867,170056
6020044,-26.775089,153.111889,170057
6020044,-26.775070,153.111920,170058
6020044,-26.774988,153.111939,170059
6020044,-26.774854,153.112003,170060
6020044,-26.774677,153.112059,170061
6020044,-26.774192,153.112139,170062
6020044,-26.774192,153.112139,180001
6020044,-26.773903,153.112186,180002
6020044,-26.772638,153.112407,180003
6020044,-26.772349,153.112444,180004
6020044,-26.772200,153.112479,180005
6020044,-26.771948,153.112547,180006
6020044,-26.771677,153.112671,180007
6020044,-26.771456,153.112815,180008
6020044,-26.771254,153.112999,180009
6020044,-26.771072,153.113221,180010
6020044,-26.770927,153.113460,180011
6020044,-26.770688,153.113957,180012
6020044,-26.770375,153.114702,180013
6020044,-26.770316,153.114866,180014
6020044,-26.770303,153.114904,180015
6020044,-26.770303,153.114904,190001
6020044,-26.770292,153.114938,190002
6020044,-26.770252,153.115174,190003
6020044,-26.770249,153.115430,190004
6020044,-26.770261,153.115594,190005
6020044,-26.770333,153.116303,190006
6020044,-26.770336,153.116381,190007
6020044,-26.770303,153.116766,190008
6020044,-26.770197,153.117078,190009
6020044,-26.769911,153.117727,190010
6020044,-26.769807,153.117905,190011
6020044,-26.769718,153.118029,190012
6020044,-26.769539,153.118231,190013
6020044,-26.769372,153.118368,190014
6020044,-26.769283,153.118455,190015
6020044,-26.769044,153.118610,190016
6020044,-26.769038,153.118606,190017
6020044,-26.769022,153.118600,190018
6020044,-26.769005,153.118598,190019
6020044,-26.768988,153.118600,190020
6020044,-26.768972,153.118606,190021
6020044,-26.768957,153.118616,190022
6020044,-26.768945,153.118628,190023
6020044,-26.768934,153.118644,190024
6020044,-26.768927,153.118663,190025
6020044,-26.768924,153.118680,190026
6020044,-26.768924,153.118700,190027
6020044,-26.768926,153.118714,190028
6020044,-26.768934,153.118736,190029
6020044,-26.768944,153.118751,190030
6020044,-26.768957,153.118764,190031
6020044,-26.768972,153.118774,190032
6020044,-26.768988,153.118780,190033
6020044,-26.769005,153.118782,190034
6020044,-26.769021,153.118780,190035
6020044,-26.769227,153.119387,190036
6020044,-26.769290,153.119657,190037
6020044,-26.769335,153.119950,190038
6020044,-26.769368,153.120320,190039
6020044,-26.769376,153.120483,190040
6020044,-26.769376,153.120483,200001
6020044,-26.769378,153.120516,200002
6020044,-26.769369,153.120787,200003
6020044,-26.769316,153.121058,200004
6020044,-26.768938,153.122203,200005
6020044,-26.768446,153.122037,200006
6020044,-26.767992,153.121946,200007
6020044,-26.767614,153.121900,200008
6020044,-26.767289,153.121885,200009
6020044,-26.767124,153.121883,200010
6020044,-26.767124,153.121883,210001
6020044,-26.766928,153.121882,210002
6020044,-26.766374,153.121937,210003
6020044,-26.765912,153.122010,210004
6020044,-26.764865,153.122177,210005
6020044,-26.764534,153.122230,210006
6020044,-26.764534,153.122230,220001
6020044,-26.764326,153.122263,220002
6020044,-26.763852,153.122348,220003
6020044,-26.763373,153.122479,220004
6020044,-26.762884,153.122653,220005
6020044,-26.762338,153.122940,220006
6020044,-26.762154,153.123051,220007
6020044,-26.761893,153.123236,220008
6020044,-26.759346,153.125085,220009
6020044,-26.758898,153.125410,220010
6020044,-26.758898,153.125410,230001
6020044,-26.756823,153.126918,230002
6020044,-26.756208,153.127363,230003
6020044,-26.755641,153.127675,230004
6020044,-26.755399,153.127787,230005
6020044,-26.755180,153.127884,230006
6020044,-26.754889,153.127990,230007
6020044,-26.754813,153.128011,230008
6020044,-26.754448,153.128088,230009
6020044,-26.754138,153.128148,230010
6020044,-26.753723,153.128191,230011
6020044,-26.753036,153.128223,230012
6020044,-26.753036,153.128223,240001
6020044,-26.752450,153.128250,240002
6020044,-26.751095,153.128322,240003
6020044,-26.749424,153.128403,240004
6020044,-26.747144,153.128527,240005
6020044,-26.747144,153.128527,250001
6020044,-26.746792,153.128546,250002
6020044,-26.745850,153.128608,250003
6020044,-26.745773,153.128613,250004
6020044,-26.745540,153.128625,250005
6020044,-26.741858,153.128805,250006
6020044,-26.741309,153.128828,250007
6020044,-26.741240,153.128833,250008
6020044,-26.740907,153.128858,250009
6020044,-26.740519,153.128876,250010
6020044,-26.740519,153.128876,260001
6020044,-26.738240,153.128988,260002
6020044,-26.736641,153.129025,260003
6020044,-26.736641,153.129025,270001
6020044,-26.736137,153.129036,270002
6020044,-26.733373,153.129071,270003
6020044,-26.733373,153.129071,280001
6020044,-26.731617,153.129093,280002
6020044,-26.731617,153.129093,290001
6020044,-26.730893,153.129103,290002
6020044,-26.727806,153.129149,290003
6020044,-26.726312,153.129178,290004
6020044,-26.724843,153.129266,290005
6020044,-26.723731,153.129331,290006
6020044,-26.723731,153.129331,300001
6020044,-26.721079,153.129485,300002
6020044,-26.719814,153.129559,300003
6020044,-26.718655,153.129628,300004
6020044,-26.718655,153.129628,310001
6020044,-26.717024,153.129725,310002
6020044,-26.715949,153.129789,310003
6020044,-26.714957,153.129829,310004
6020044,-26.714663,153.129840,310005
6020044,-26.714663,153.129840,320001
6020044,-26.714373,153.129852,320002
6020044,-26.713169,153.129889,320003
6020044,-26.710637,153.129977,320004
6020044,-26.709139,153.130035,320005
6020044,-26.708920,153.130035,320006
6020044,-26.708477,153.130051,320007
6020044,-26.708477,153.130051,330001
6020044,-26.707187,153.130094,330002
6020044,-26.706329,153.129955,330003
6020044,-26.705791,153.129836,330004
6020044,-26.705501,153.129757,330005
6020044,-26.705111,153.129599,330006
6020044,-26.704503,153.129329,330007
6020044,-26.703960,153.129003,330008
6020044,-26.703960,153.129003,340001
6020044,-26.703856,153.128940,340002
6020044,-26.703022,153.128270,340003
6020044,-26.702507,153.127754,340004
6020044,-26.702312,153.127513,340005
6020044,-26.702312,153.127513,350001
6020044,-26.702025,153.127160,350002
6020044,-26.701629,153.126546,350003
6020044,-26.701473,153.126242,350004
6020044,-26.701383,153.126068,350005
6020044,-26.701041,153.125253,350006
6020044,-26.700965,153.125027,350007
6020044,-26.700965,153.125027,360001
6020044,-26.700468,153.123541,360002
6020044,-26.699363,153.120189,360003
6020044,-26.699017,153.119140,360004
6020044,-26.698905,153.118861,360005
6020044,-26.698905,153.118861,370001
6020044,-26.698343,153.117460,370002
6020044,-26.698100,153.117054,370003
6020044,-26.697819,153.116619,370004
6020044,-26.696971,153.115308,370005
6020044,-26.696147,153.114066,370006
6020044,-26.695762,153.113488,370007
6020044,-26.695768,153.113473,370008
6020044,-26.695665,153.113268,370009
6020044,-26.695530,153.113032,370010
6020044,-26.695277,153.112664,370011
6020044,-26.695090,153.112427,370012
6020044,-26.694884,153.112194,370013
6020044,-26.694775,153.111951,370014
6020044,-26.694623,153.111563,370015
6020044,-26.694604,153.111401,370016
6020044,-26.694572,153.111044,370017
6020044,-26.694596,153.110713,370018
6020044,-26.694673,153.110349,370019
6020044,-26.694894,153.109812,370020
6020044,-26.695232,153.109245,370021
6020044,-26.695241,153.109249,370022
6020044,-26.695355,153.109124,370023
6020044,-26.695721,153.108552,370024
6020044,-26.695954,153.108231,370025
6020044,-26.696241,153.107907,370026
6020044,-26.696515,153.107684,370027
6020044,-26.696798,153.107499,370028
6020044,-26.696913,153.107429,370029
6020044,-26.696936,153.107452,370030
6020044,-26.696963,153.107470,370031
6020044,-26.696993,153.107481,370032
6020044,-26.697024,153.107484,370033
6020044,-26.697054,153.107481,370034
6020044,-26.697085,153.107470,370035
