IPNA0127,-26.987137,152.948940,360019
IPNA0127,-26.986795,152.948962,360020
IPNA0127,-26.986297,152.949039,360021
IPNA0127,-26.985573,152.949214,360022
IPNA0127,-26.984654,152.949852,360023
IPNA0127,-26.983784,152.950358,360024
IPNA0127,-26.983022,152.950665,360025
IPNA0127,-26.982279,152.950798,360026
IPNA0127,-26.981761,152.950841,360027
IPNA0127,-26.970058,152.950742,360028
IPNA0127,-26.969579,152.950896,360029
IPNA0127,-26.969130,152.951083,360030
IPNA0127,-26.968739,152.951348,360031
IPNA0127,-26.968377,152.951633,360032
IPNA0127,-26.967732,152.952270,360033
IPNA0127,-26.967022,152.953319,360034
IPNA0127,-26.966208,152.954575,360035
IPNA0127,-26.963842,152.957629,360036
IPNA0127,-26.963460,152.957958,360037
IPNA0127,-26.963091,152.958171,360038
IPNA0127,-26.962532,152.958414,360039
IPNA0127,-26.961819,152.958642,360040
IPNA0127,-26.961327,152.958775,360041
IPNA0127,-26.960573,152.958901,360042
IPNA0127,-26.959858,152.959019,360043
IPNA0127,-26.959732,152.959040,360044
IPNA0127,-26.959732,152.959040,370001
IPNA0127,-26.959359,152.959104,370002
IPNA0127,-26.958781,152.959202,370003
IPNA0127,-26.958532,152.959226,370004
IPNA0127,-26.958207,152.959242,370005
IPNA0127,-26.957202,152.959085,370006
IPNA0127,-26.956782,152.958972,370007
IPNA0127,-26.956439,152.958815,370008
IPNA0127,-26.956133,152.958614,370009
IPNA0127,-26.954721,152.957386,370010
IPNA0127,-26.954009,152.956730,370011
IPNA0127,-26.953653,152.956501,370012
IPNA0127,-26.953290,152.956353,370013
IPNA0127,-26.953008,152.956292,370014
IPNA0127,-26.952734,152.956251,370015
IPNA0127,-26.952424,152.956240,370016
IPNA0127,-26.952150,152.956261,370017
IPNA0127,-26.951262,152.956373,370018
IPNA0127,-26.950333,152.956559,370019
IPNA0127,-26.946771,152.957344,370020
IPNA0127,-26.946110,152.957501,370021
IPNA0127,-26.945499,152.957629,370022
IPNA0127,-26.944431,152.957671,370023
IPNA0127,-26.943909,152.957571,370024
IPNA0127,-26.943261,152.957428,370025
IPNA0127,-26.942726,152.957243,370026
IPNA0127,-26.942345,152.957086,370027
IPNA0127,-26.941810,152.956800,370028
IPNA0127,-26.940526,152.955715,370029
IPNA0127,-26.940233,152.955487,370030
IPNA0127,-26.939712,152.955230,370031
IPNA0127,-26.939292,152.955116,370032
IPNA0127,-26.938783,152.954988,370033
IPNA0127,-26.938503,152.954945,370034
IPNA0127,-26.938211,152.954959,370035
IPNA0127,-26.937867,152.955045,370036
IPNA0127,-26.937384,152.955173,370037
