shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
1140004,-27.533887,153.069003,40002
1140004,-27.534718,153.069662,40003
1140004,-27.535034,153.069183,40004
1140004,-27.535034,153.069183,50001
1140004,-27.535311,153.068765,50002
1140004,-27.536386,153.067106,50003
1140004,-27.536529,153.066894,50004
1140004,-27.536529,153.066894,60001
1140004,-27.536624,153.066751,60002
1140004,-27.536881,153.066334,60003
1140004,-27.537005,153.066179,60004
1140004,-27.537207,153.065782,60005
1140004,-27.537207,153.065782,70001
1140004,-27.537690,153.064835,70002
1140004,-27.538071,153.064026,70003
1140004,-27.538163,153.063830,70004
1140004,-27.538179,153.063782,70005
1140004,-27.538179,153.063782,80001
1140004,-27.538236,153.063607,80002
1140004,-27.538053,153.063560,80003
1140004,-27.537933,153.063484,80004
1140004,-27.537813,153.063341,80005
1140004,-27.537333,153.062438,80006
1140004,-27.537333,153.062438,90001
1140004,-27.537139,153.062073,90002
1140004,-27.537081,153.061673,90003
1140004,-27.536819,153.061168,90004
1140004,-27.536551,153.060657,90005
1140004,-27.536551,153.060657,100001
1140004,-27.535949,153.059518,100002
1140004,-27.535798,153.059186,100003
1140004,-27.534495,153.059061,100004
1140004,-27.534548,153.057680,100005
1140004,-27.534373,153.057618,100006
1140004,-27.533871,153.057564,100007
1140004,-27.534193,153.057034,100008
1140004,-27.534193,153.057034,110001
1140004,-27.534487,153.056552,110002
1140004,-27.535119,153.056010,110003
1140004,-27.535326,153.055732,110004
1140004,-27.535326,153.055732,120001
1140004,-27.535508,153.055486,120002
1140004,-27.536538,153.053829,120003
1140004,-27.536520,153.053326,120004
1140004,-27.536520,153.053326,130001
1140004,-27.536516,153.053210,130002
1140004,-27.536535,153.053208,130003
1140004,-27.536560,153.053199,130004
1140004,-27.536583,153.053184,130005
1140004,-27.536603,153.053164,130006
1140004,-27.536618,153.053140,130007
1140004,-27.536629,153.053113,130008
1140004,-27.536634,153.053084,130009
1140004,-27.536634,153.053054,130010
1140004,-27.536629,153.053025,130011
1140004,-27.536618,153.052998,130012
1140004,-27.536603,153.052975,130013
1140004,-27.536583,153.052954,130014
1140004,-27.536560,153.052939,130015
1140004,-27.536535,153.052930,130016
1140004,-27.536509,153.052927,130017
1140004,-27.536504,153.052928,130018
1140004,-27.536442,153.051806,130019
1140004,-27.536176,153.051458,130020
1140004,-27.536130,153.051385,130021
1140004,-27.536130,153.051385,140001
1140004,-27.535965,153.051128,140002
1140004,-27.535951,153.050407,140003
1140004,-27.536313,153.050001,140004
1140004,-27.536440,153.049615,140005
1140004,-27.536505,153.049274,140006
1140004,-27.536510,153.048856,140007
1140004,-27.536459,153.048427,140008
1140004,-27.536459,153.048427,150001
1140004,-27.536415,153.048054,150002
1140004,-27.536220,153.046444,150003
1140004,-27.536142,153.045447,150004
1140004,-27.535688,153.045608,150005
1140004,-27.535403,153.045699,150006
1140004,-27.535403,153.045699,160001
1140004,-27.534835,153.045881,160002
1140004,-27.534695,153.045899,160003
1140004,-27.534242,153.045710,160004
1140004,-27.533866,153.045511,160005
1140004,-27.533534,153.045369,160006
1140004,-27.533534,153.045369,170001
1140004,-27.532495,153.044927,170002
1140004,-27.531923,153.044981,170003
1140004,-27.531923,153.044981,180001
1140004,-27.531663,153.045005,180002
1140004,-27.531266,153.042470,180003
1140004,-27.531266,153.042470,190001
1140004,-27.531229,153.042235,190002
1140004,-27.530335,153.042391,190003
1140004,-27.530002,153.042459,190004
1140004,-27.530002,153.042459,200001
1140004,-27.529443,153.042572,200002
1140004,-27.529215,153.041043,200003
1140004,-27.529215,153.041043,210001
1140004,-27.529068,153.040053,210002
1140004,-27.528664,153.040133,210003
1140004,-27.528664,153.040133,220001
1140004,-27.528173,153.040229,220002
1140004,-27.527447,153.040372,220003
1140004,-27.527447,153.040372,230001
1140004,-27.527278,153.040406,230002
1140004,-27.526856,153.040489,230003
1140004,-27.526516,153.040542,230004
1140004,-27.526330,153.040469,230005
1140004,-27.526208,153.040396,230006
1140004,-27.526099,153.040209,230007
1140004,-27.525985,153.039749,230008
1140004,-27.525985,153.039749,240001
1140004,-27.525508,153.037839,240002
1140004,-27.525508,153.037839,250001
1140004,-27.525496,153.037792,250002
1140004,-27.525259,153.036844,250003
1140004,-27.525027,153.035923,250004
1140004,-27.524632,153.036023,250005
1140004,-27.524632,153.036023,260001
1140004,-27.523314,153.036358,260002
1140004,-27.522653,153.036534,260003
1140004,-27.522486,153.036079,260004
1140004,-27.522486,153.036079,270001
1140004,-27.522252,153.035444,270002
1140004,-27.521550,153.034950,270003
1140004,-27.521046,153.034920,270004
1140004,-27.520505,153.034884,270005
1140004,-27.520505,153.034884,280001
1140004,-27.520169,153.034860,280002
1140004,-27.520171,153.034842,280003
1140004,-27.520170,153.034825,280004
1140004,-27.520158,153.034790,280005
1140004,-27.520147,153.034772,280006
1140004,-27.520136,153.034759,280007
1140004,-27.520114,153.034741,280008
1140004,-27.520086,153.034728,280009
1140004,-27.520050,153.034719,280010
1140004,-27.520014,153.034721,280011
1140004,-27.519992,153.034725,280012
1140004,-27.519960,153.034739,280013
1140004,-27.519943,153.034751,280014
1140004,-27.519926,153.034768,280015
1140004,-27.519914,153.034785,280016
1140004,-27.519906,153.034802,280017
1140004,-27.519901,153.034822,280018
1140004,-27.519901,153.034856,280019
1140004,-27.519904,153.034869,280020
1140004,-27.519913,153.034893,280021
1140004,-27.519937,153.034923,280022
1140004,-27.519959,153.034940,280023
1140004,-27.519273,153.035900,280024
1140004,-27.519273,153.035900,290001
1140004,-27.518419,153.037092,290002
1140004,-27.518419,153.037092,300001
1140004,-27.518218,153.037374,300002
1140004,-27.517787,153.037702,300003
1140004,-27.517617,153.037836,300004
1140004,-27.517617,153.037836,310001
1140004,-27.517418,153.037993,310002
1140004,-27.516599,153.038340,310003
1140004,-27.516599,153.038340,320001
1140004,-27.516452,153.038402,320002
1140004,-27.515817,153.038648,320003
1140004,-27.515334,153.038813,320004
1140004,-27.515334,153.038813,330001
1140004,-27.515081,153.038899,330002
1140004,-27.514130,153.038910,330003
1140004,-27.513639,153.038924,330004
1140004,-27.513553,153.038483,330005
1140004,-27.513521,153.038255,330006
1140004,-27.513443,153.038082,330007
1140004,-27.513457,153.038073,330008
1140004,-27.513472,153.038058,330009
1140004,-27.513483,153.038040,330010
1140004,-27.513491,153.038020,330011
1140004,-27.513496,153.037998,330012
1140004,-27.513496,153.037976,330013
1140004,-27.513491,153.037954,330014
1140004,-27.513483,153.037934,330015
1140004,-27.513472,153.037916,330016
1140004,-27.513457,153.037901,330017
1140004,-27.513438,153.037889,330018
1140004,-27.513422,153.037884,330019
1140004,-27.513402,153.037881,330020
1140004,-27.513382,153.037884,330021
1140004,-27.513364,153.037890,330022
1140004,-27.513347,153.037901,330023
1140004,-27.513332,153.037916,330024
1140004,-27.513321,153.037934,330025
1140004,-27.513313,153.037954,330026
1140004,-27.513309,153.037972,330027
1140004,-27.513186,153.037950,330028
1140004,-27.511634,153.038233,330029
1140004,-27.511592,153.038248,330030
1140004,-27.511290,153.038326,330031
1140004,-27.510931,153.038407,330032
1140004,-27.510768,153.038461,330033
1140004,-27.510241,153.038720,330034
1140004,-27.508764,153.039891,330035
1140004,-27.508402,153.039947,330036
1140004,-27.507073,153.040202,330037
1140004,-27.506015,153.040397,330038
1140004,-27.506015,153.040397,340001
1140004,-27.504346,153.040705,340002
1140004,-27.504215,153.039711,340003
1140004,-27.504152,153.039631,340004
1140004,-27.504090,153.039568,340005
1140004,-27.503958,153.039526,340006
1140004,-27.503181,153.039661,340007
1140004,-27.502378,153.039876,340008
1140004,-27.502274,153.039950,340009
1140004,-27.501629,153.040104,340010
1140004,-27.501331,153.040170,340011
1140004,-27.501078,153.040224,340012
1140004,-27.500597,153.040275,340013
1140004,-27.499744,153.040276,340014
1140004,-27.499246,153.040226,340015
1140004,-27.498822,153.040175,340016
1140004,-27.498508,153.040124,340017
1140004,-27.497872,153.039898,340018
1140004,-27.497545,153.039736,340019
1140004,-27.497324,153.039534,340020
1140004,-27.497287,153.039502,340021
1140004,-27.497026,153.039277,340022
1140004,-27.496984,153.039241,340023
1140004,-27.496984,153.039241,350001
1140004,-27.496956,153.039215,350002
1140004,-27.495970,153.038361,350003
1140004,-27.495350,153.037925,350004
1140004,-27.494506,153.037273,350005
1140004,-27.493565,153.036466,350006
1140004,-27.493206,153.036094,350007
1140004,-27.493060,153.035906,350008
1140004,-27.492660,153.035378,350009
1140004,-27.492219,153.034814,350010
1140004,-27.491846,153.034413,350011
1140004,-27.491771,153.034355,350012
1140004,-27.491343,153.034023,350013
1140004,-27.490948,153.033813,350014
1140004,-27.490279,153.033557,350015
1140004,-27.489308,153.033296,350016
1140004,-27.488409,153.033118,350017
1140004,-27.488061,153.033019,350018
1140004,-27.487815,153.032933,350019
1140004,-27.487412,153.032772,350020
1140004,-27.486950,153.032597,350021
1140004,-27.486607,153.032546,350022
1140004,-27.486273,153.032557,350023
1140004,-27.485794,153.032609,350024
1140004,-27.485628,153.032560,350025
1140004,-27.485490,153.032463,350026
1140004,-27.485375,153.032367,350027
1140004,-27.485261,153.032242,350028
1140004,-27.485159,153.032027,350029
1140004,-27.485074,153.031800,350030
1140004,-27.484970,153.031463,350031
1140004,-27.484880,153.031078,350032
1140004,-27.484816,153.030593,350033
1140004,-27.485231,153.030500,350034
1140004,-27.485634,153.030409,350035
1140004,-27.485689,153.030810,350036
1140004,-27.485691,153.030875,350037
1140004,-27.485672,153.030930,350038
1140004,-27.485620,153.030992,350039
1140004,-27.485568,153.031014,350040
1140004,-27.485340,153.031041,350041
1140004,-27.485136,153.031076,350042
1140004,-27.485072,153.031110,350043
1140004,-27.484564,153.031187,350044
1140004,-27.484351,153.031219,350045
1140004,-27.484143,153.031225,350046
1140004,-27.483936,153.031188,350047
1140004,-27.483748,153.031137,350048
1140004,-27.483660,153.031168,350049
1140004,-27.483343,153.031036,350050
1140004,-27.483051,153.030892,350051
1140004,-27.482848,153.030776,350052
1140004,-27.482738,153.030697,350053
1140004,-27.482165,153.030226,350054
1140004,-27.479281,153.027998,350055
1140004,-27.477185,153.026369,350056
1140004,-27.474756,153.024466,350057
1140004,-27.474688,153.024345,350058
1140004,-27.474343,153.024028,350059
1140004,-27.473170,153.023113,350060
1140004,-27.473082,153.023068,350061
1140004,-27.472953,153.023043,350062
1140004,-27.472840,153.023052,350063
1140004,-27.472746,153.023086,350064
1140004,-27.472680,153.023139,350065
1140004,-27.472606,153.023219,350066
1140004,-27.472518,153.023338,350067
1140004,-27.472302,153.023591,350068
1140004,-27.471731,153.024304,350069
1140004,-27.471371,153.024768,350070
1140004,-27.471371,153.024768,360001
1140004,-27.470960,153.025296,360002
1140004,-27.470418,153.025993,360003
1140004,-27.469101,153.027681,360004
1140004,-27.469865,153.028427,360005
1140004,-27.470124,153.028679,360006
1140004,-27.470124,153.028679,370001
1140004,-27.470615,153.029159,370002
1140004,-27.471372,153.029896,370003
1140004,-27.472053,153.030579,370004
1140004,-27.472089,153.030598,370005
1140004,-27.472123,153.030598,370006
1140004,-27.472148,153.030585,370007
1140004,-27.472178,153.030553,370008
1140004,-27.472338,153.030349,370009
1140004,-27.472338,153.030349,380001
1140004,-27.473442,153.028938,380002
1140004,-27.474093,153.028103,380003
1140005,-27.471371,153.024768,10001
1140005,-27.470960,153.025296,10002
1140005,-27.470418,153.025993,10003
1140005,-27.469101,153.027681,10004
1140005,-27.469865,153.028427,10005
1140005,-27.470124,153.028679,10006
1140005,-27.470124,153.028679,20001
1140005,-27.470615,153.029159,20002
1140005,-27.471372,153.029896,20003
1140005,-27.472053,153.030579,20004
1140005,-27.472089,153.030598,20005
1140005,-27.472123,153.030598,20006
1140005,-27.472148,153.030585,20007
1140005,-27.472178,153.030553,20008
1140005,-27.472338,153.030349,20009
1140005,-27.472338,153.030349,30001
1140005,-27.473442,153.028938,30002
1140005,-27.474577,153.027482,30003
1140005,-27.474577,153.027482,40001
1140005,-27.474755,153.027254,40002
1140005,-27.475278,153.026520,40003
1140005,-27.475328,153.026507,40004
1140005,-27.475688,153.026121,40005
1140005,-27.475709,153.026080,40006
1140005,-27.475811,153.026018,40007
1140005,-27.475878,153.025986,40008
1140005,-27.475929,153.025972,40009
1140005,-27.476001,153.025961,40010
1140005,-27.476090,153.025961,40011
1140005,-27.476201,153.025980,40012
1140005,-27.476295,153.026013,40013
1140005,-27.476578,153.026164,40014
1140005,-27.476664,153.026155,40015
1140005,-27.477143,153.026486,40016
1140005,-27.478065,153.027180,40017
1140005,-27.479249,153.028098,40018
1140005,-27.482122,153.030325,40019
1140005,-27.482642,153.030748,40020
1140005,-27.482774,153.030852,40021
1140005,-27.483030,153.031012,40022
1140005,-27.483115,153.031069,40023
1140005,-27.483126,153.031112,40024
1140005,-27.484068,153.031749,40025
1140005,-27.484134,153.031751,40026
1140005,-27.484296,153.031859,40027
1140005,-27.484420,153.031992,40028
1140005,-27.484606,153.032134,40029
1140005,-27.484707,153.032199,40030
1140005,-27.484840,153.032258,40031
1140005,-27.485006,153.032281,40032
1140005,-27.485165,153.032263,40033
1140005,-27.485261,153.032242,40034
1140005,-27.485375,153.032367,40035
1140005,-27.485490,153.032463,40036
1140005,-27.485628,153.032560,40037
1140005,-27.485794,153.032609,40038
1140005,-27.486273,153.032557,40039
1140005,-27.486607,153.032546,40040
1140005,-27.486950,153.032597,40041
1140005,-27.487412,153.032772,40042
1140005,-27.487815,153.032933,40043
1140005,-27.488061,153.033019,40044
1140005,-27.488409,153.033118,40045
1140005,-27.489308,153.033296,40046
1140005,-27.490279,153.033557,40047
1140005,-27.490948,153.033813,40048
1140005,-27.491343,153.034023,40049
1140005,-27.491771,153.034355,40050
1140005,-27.491846,153.034413,40051
1140005,-27.492219,153.034814,40052
1140005,-27.492660,153.035378,40053
1140005,-27.493060,153.035906,40054
1140005,-27.493206,153.036094,40055
1140005,-27.493565,153.036466,40056
1140005,-27.494506,153.037273,40057
1140005,-27.495350,153.037925,40058
1140005,-27.495970,153.038361,40059
1140005,-27.496956,153.039215,40060
1140005,-27.497026,153.039277,40061
1140005,-27.497249,153.039468,40062
1140005,-27.497249,153.039468,50001
1140005,-27.497287,153.039502,50002
1140005,-27.497324,153.039534,50003
1140005,-27.497545,153.039736,50004
1140005,-27.497872,153.039898,50005
1140005,-27.498508,153.040124,50006
1140005,-27.498822,153.040175,50007
1140005,-27.499246,153.040226,50008
1140005,-27.499744,153.040276,50009
1140005,-27.499823,153.040324,50010
1140005,-27.500057,153.040356,50011
1140005,-27.500473,153.040388,50012
1140005,-27.500975,153.040364,50013
1140005,-27.501561,153.040234,50014
1140005,-27.501656,153.040248,50015
1140005,-27.501736,153.040287,50016
1140005,-27.501864,153.040416,50017
1140005,-27.501964,153.041125,50018
1140005,-27.504346,153.040705,50019
1140005,-27.505510,153.040491,50020
1140005,-27.505510,153.040491,60001
1140005,-27.507073,153.040202,60002
1140005,-27.508402,153.039947,60003
1140005,-27.508764,153.039891,60004
1140005,-27.510241,153.038720,60005
1140005,-27.510768,153.038461,60006
1140005,-27.510931,153.038407,60007
1140005,-27.511290,153.038326,60008
1140005,-27.511592,153.038248,60009
1140005,-27.511634,153.038233,60010
1140005,-27.513186,153.037950,60011
1140005,-27.513309,153.037972,60012
1140005,-27.513308,153.037998,60013
1140005,-27.513313,153.038020,60014
1140005,-27.513321,153.038040,60015
1140005,-27.513332,153.038058,60016
1140005,-27.513347,153.038073,60017
1140005,-27.513364,153.038084,60018
1140005,-27.513382,153.038091,60019
1140005,-27.513402,153.038093,60020
1140005,-27.513422,153.038091,60021
1140005,-27.513443,153.038082,60022
1140005,-27.513521,153.038255,60023
1140005,-27.513553,153.038483,60024
1140005,-27.513639,153.038924,60025
1140005,-27.514130,153.038910,60026
1140005,-27.514819,153.038902,60027
1140005,-27.514819,153.038902,70001
1140005,-27.515081,153.038899,70002
1140005,-27.515817,153.038648,70003
1140005,-27.516053,153.038557,70004
1140005,-27.516053,153.038557,80001
1140005,-27.516452,153.038402,80002
1140005,-27.517312,153.038038,80003
1140005,-27.517312,153.038038,90001
1140005,-27.517418,153.037993,90002
1140005,-27.517787,153.037702,90003
1140005,-27.518218,153.037374,90004
1140005,-27.518509,153.036968,90005
1140005,-27.518509,153.036968,100001
1140005,-27.519402,153.035720,100002
1140005,-27.519402,153.035720,110001
1140005,-27.519959,153.034940,110002
1140005,-27.519982,153.034952,110003
1140005,-27.519998,153.034957,110004
1140005,-27.520019,153.034961,110005
1140005,-27.520043,153.034962,110006
1140005,-27.520065,153.034959,110007
1140005,-27.520087,153.034953,110008
1140005,-27.520109,153.034942,110009
1140005,-27.520124,153.034932,110010
1140005,-27.520137,153.034921,110011
1140005,-27.520149,153.034907,110012
1140005,-27.520161,153.034886,110013
1140005,-27.520169,153.034860,110014
1140005,-27.520493,153.034883,110015
1140005,-27.520493,153.034883,120001
1140005,-27.521046,153.034920,120002
1140005,-27.521550,153.034950,120003
1140005,-27.522252,153.035444,120004
1140005,-27.522451,153.035985,120005
1140005,-27.522451,153.035985,130001
1140005,-27.522653,153.036534,130002
1140005,-27.523314,153.036358,130003
1140005,-27.525027,153.035923,130004
1140005,-27.525120,153.036293,130005
1140005,-27.525120,153.036293,140001
1140005,-27.525259,153.036844,140002
1140005,-27.525486,153.037754,140003
1140005,-27.525486,153.037754,150001
1140005,-27.525496,153.037792,150002
1140005,-27.525932,153.039540,150003
1140005,-27.525932,153.039540,160001
1140005,-27.526099,153.040209,160002
1140005,-27.526208,153.040396,160003
1140005,-27.526330,153.040469,160004
1140005,-27.526516,153.040542,160005
1140005,-27.526856,153.040489,160006
1140005,-27.527278,153.040406,160007
1140005,-27.528173,153.040229,160008
1140005,-27.528466,153.040171,160009
1140005,-27.528466,153.040171,170001
1140005,-27.529068,153.040053,170002
1140005,-27.529369,153.042073,170003
1140005,-27.529369,153.042073,180001
1140005,-27.529443,153.042572,180002
1140005,-27.530335,153.042391,180003
1140005,-27.530939,153.042286,180004
1140005,-27.530939,153.042286,190001
1140005,-27.531229,153.042235,190002
1140005,-27.531581,153.044484,190003
1140005,-27.531581,153.044484,200001
1140005,-27.531663,153.045005,200002
1140005,-27.532495,153.044927,200003
1140005,-27.532871,153.045088,200004
1140005,-27.532871,153.045088,210001
1140005,-27.533866,153.045511,210002
1140005,-27.534242,153.045710,210003
1140005,-27.534695,153.045899,210004
1140005,-27.534835,153.045881,210005
1140005,-27.535688,153.045608,210006
1140005,-27.535735,153.045591,210007
1140005,-27.535735,153.045591,220001
1140005,-27.536142,153.045447,220002
1140005,-27.536220,153.046444,220003
1140005,-27.536415,153.048054,220004
1140005,-27.536443,153.048290,220005
1140005,-27.536443,153.048290,230001
1140005,-27.536510,153.048856,230002
1140005,-27.536505,153.049274,230003
1140005,-27.536440,153.049615,230004
1140005,-27.536313,153.050001,230005
1140005,-27.535951,153.050407,230006
1140005,-27.535963,153.051051,230007
1140005,-27.535963,153.051051,240001
1140005,-27.535965,153.051128,240002
1140005,-27.536176,153.051458,240003
1140005,-27.536442,153.051806,240004
1140005,-27.536495,153.052772,240005
1140005,-27.536495,153.052772,250001
1140005,-27.536504,153.052928,250002
1140005,-27.536482,153.052930,250003
1140005,-27.536458,153.052939,250004
1140005,-27.536435,153.052954,250005
1140005,-27.536415,153.052974,250006
1140005,-27.536400,153.052998,250007
1140005,-27.536389,153.053025,250008
1140005,-27.536384,153.053060,250009
1140005,-27.536384,153.053084,250010
1140005,-27.536389,153.053113,250011
1140005,-27.536400,153.053141,250012
1140005,-27.536415,153.053164,250013
1140005,-27.536435,153.053184,250014
1140005,-27.536458,153.053199,250015
1140005,-27.536483,153.053208,250016
1140005,-27.536509,153.053211,250017
1140005,-27.536516,153.053210,250018
1140005,-27.536538,153.053829,250019
1140005,-27.535708,153.055164,250020
1140005,-27.535708,153.055164,260001
1140005,-27.535508,153.055486,260002
1140005,-27.535119,153.056010,260003
1140005,-27.534487,153.056552,260004
1140005,-27.534016,153.057324,260005
1140005,-27.534016,153.057324,270001
1140005,-27.533871,153.057564,270002
1140005,-27.534373,153.057618,270003
1140005,-27.534548,153.057680,270004
1140005,-27.534495,153.059061,270005
1140005,-27.535798,153.059186,270006
1140005,-27.535949,153.059518,270007
1140005,-27.536341,153.060262,270008
1140005,-27.536341,153.060262,280001
1140005,-27.536819,153.061168,280002
1140005,-27.537081,153.061673,280003
1140005,-27.537139,153.062073,280004
1140005,-27.537372,153.062512,280005
1140005,-27.537372,153.062512,290001
1140005,-27.537813,153.063341,290002
1140005,-27.537933,153.063484,290003
1140005,-27.537947,153.063493,290004
1140005,-27.537947,153.063493,300001
1140005,-27.538053,153.063560,300002
1140005,-27.538236,153.063607,300003
1140005,-27.538163,153.063830,300004
1140005,-27.538071,153.064026,300005
1140005,-27.537690,153.064835,300006
1140005,-27.537112,153.065970,300007
1140005,-27.537112,153.065970,310001
1140005,-27.537005,153.066179,310002
1140005,-27.536881,153.066334,310003
1140005,-27.536624,153.066751,310004
1140005,-27.536386,153.067106,310005
1140005,-27.536184,153.067419,310006
1140005,-27.536184,153.067419,320001
1140005,-27.535311,153.068765,320002
1140005,-27.534923,153.069351,320003
1140005,-27.534923,153.069351,330001
1140005,-27.534718,153.069662,330002
1140005,-27.533887,153.069003,330003
1140005,-27.533594,153.068772,330004
1140005,-27.533594,153.068772,340001
1140005,-27.533218,153.068476,340002
1140005,-27.532799,153.069152,340003
1140005,-27.532171,153.068662,340004
1140005,-27.532011,153.068550,340005
1140005,-27.532011,153.068550,350001
1140005,-27.531520,153.068206,350002
1140005,-27.530972,153.069079,350003
1140005,-27.530673,153.069557,350004
1140005,-27.530673,153.069557,360001
1140005,-27.530452,153.069911,360002
1140005,-27.529925,153.070750,360003
1140005,-27.529791,153.070967,360004
1140005,-27.529679,153.071150,360005
1150002,-27.630545,153.058386,10001
1150002,-27.630409,153.058496,10002
1150002,-27.630372,153.058502,10003
1150002,-27.627568,153.058997,10004
1150002,-27.626263,153.059227,10005
1150002,-27.625836,153.059307,10006
1150002,-27.625836,153.059307,20001
1150002,-27.625765,153.059320,20002
1150002,-27.625587,153.059368,20003
1150002,-27.625286,153.059425,20004
1150002,-27.625188,153.059438,20005
1150002,-27.624943,153.059488,20006
1150002,-27.624381,153.059580,20007
1150002,-27.624300,153.059628,20008
1150002,-27.624212,153.059646,20009
1150002,-27.623455,153.059799,20010
1150002,-27.622788,153.059915,20011
1150002,-27.621868,153.060083,20012
1150002,-27.621514,153.060157,20013
1150002,-27.621514,153.060157,30001
1150002,-27.621263,153.060209,30002
1150002,-27.619051,153.060608,30003
1150002,-27.618005,153.060796,30004
1150002,-27.617677,153.060855,30005
1150002,-27.616683,153.061038,30006
1150002,-27.615978,153.061166,30007
1150002,-27.615978,153.061166,40001
1150002,-27.615600,153.061236,40002
1150002,-27.614094,153.061508,40003
1150002,-27.612935,153.061719,40004
1150002,-27.611460,153.061977,40005
1150002,-27.611530,153.061064,40006
1150002,-27.611692,153.058960,40007
1150002,-27.611692,153.058960,50001
1150002,-27.611727,153.058493,50002
1150002,-27.611728,153.057912,50003
1150002,-27.611723,153.057645,50004
1150002,-27.611510,153.054288,50005
1150002,-27.611358,153.054216,50006
1150002,-27.610472,153.054387,50007
1150002,-27.610472,153.054387,60001
1150002,-27.610068,153.054465,60002
1150002,-27.608810,153.054710,60003
1150002,-27.607806,153.054879,60004
1150002,-27.606844,153.055088,60005
1150002,-27.606164,153.055216,60006
1150002,-27.603792,153.055689,60007
1150002,-27.603447,153.055808,60008
1150002,-27.603053,153.056068,60009
1150002,-27.602599,153.056403,60010
1150002,-27.602372,153.056617,60011
1150002,-27.602372,153.056617,70001
1150002,-27.600989,153.057915,70002
1150002,-27.600446,153.058235,70003
1150002,-27.599461,153.058444,70004
1150002,-27.599259,153.056999,70005
1150002,-27.599259,153.056999,80001
1150002,-27.599201,153.056586,80002
1150002,-27.599089,153.055806,80003
1150002,-27.598905,153.054515,80004
1150002,-27.598724,153.053260,80005
1150002,-27.598630,153.052679,80006
1150002,-27.598601,153.052491,80007
1150002,-27.598506,153.051859,80008
1150002,-27.598318,153.050501,80009
1150002,-27.598318,153.050501,90001
1150002,-27.598109,153.048995,90002
1150002,-27.597490,153.044858,90003
1150002,-27.597429,153.044394,90004
1150002,-27.597432,153.044296,90005
1150002,-27.597437,153.044298,90006
1150002,-27.597455,153.044300,90007
1150002,-27.597473,153.044298,90008
1150002,-27.597490,153.044292,90009
1150002,-27.597505,153.044282,90010
1150002,-27.597518,153.044268,90011
1150002,-27.597529,153.044252,90012
1150002,-27.597536,153.044235,90013
1150002,-27.597540,153.044214,90014
1150002,-27.597539,153.044190,90015
1150002,-27.597536,153.044174,90016
1150002,-27.597529,153.044156,90017
1150002,-27.597518,153.044140,90018
1150002,-27.597505,153.044126,90019
1150002,-27.597490,153.044116,90020
1150002,-27.597473,153.044110,90021
1150002,-27.597508,153.043980,90022
1150002,-27.597950,153.042766,90023
1150002,-27.598305,153.041828,90024
1150002,-27.598305,153.041828,100001
1150002,-27.598349,153.041713,100002
1150002,-27.598460,153.041421,100003
1150002,-27.598807,153.040502,100004
1150002,-27.598889,153.040412,100005
1150002,-27.599049,153.040053,100006
1150002,-27.599094,153.039863,100007
1150002,-27.599100,153.039786,100008
1150002,-27.599099,153.039666,100009
1150002,-27.599082,153.039460,100010
1150002,-27.598843,153.037876,100011
1150002,-27.598843,153.037876,110001
1150002,-27.598794,153.037557,110002
1150002,-27.598726,153.037139,110003
1150002,-27.598657,153.036803,110004
1150002,-27.598566,153.036443,110005
1150002,-27.598476,153.036129,110006
1150002,-27.598440,153.035992,110007
1150002,-27.598406,153.035750,110008
1150002,-27.598410,153.035746,110009
1150002,-27.598429,153.035717,110010
1150002,-27.598442,153.035685,110011
1150002,-27.598448,153.035650,110012
1150002,-27.598448,153.035614,110013
1150002,-27.598442,153.035579,110014
1150002,-27.598429,153.035547,110015
1150002,-27.598410,153.035518,110016
1150002,-27.598405,153.035513,110017
1150002,-27.598412,153.035471,110018
1150002,-27.597789,153.030854,110019
1150002,-27.597539,153.029265,110020
1150002,-27.597488,153.028833,110021
1150002,-27.597463,153.028544,110022
1150002,-27.597452,153.028320,110023
1150002,-27.597522,153.027826,110024
1150002,-27.597528,153.027553,110025
1150002,-27.597517,153.027286,110026
1150002,-27.597496,153.027102,110027
1150002,-27.597496,153.027102,120001
1150002,-27.597477,153.026940,120002
1150002,-27.597259,153.025484,120003
1150002,-27.596977,153.023562,120004
1150002,-27.596780,153.022282,120005
1150002,-27.596575,153.020992,120006
1150002,-27.596384,153.019529,120007
1150002,-27.596336,153.019125,120008
1150002,-27.596296,153.018836,120009
1150002,-27.596257,153.018664,120010
1150002,-27.596229,153.018575,120011
1150002,-27.596212,153.018477,120012
1150002,-27.596203,153.018389,120013
1150002,-27.596217,153.018264,120014
1150002,-27.596220,153.018197,120015
1150002,-27.596243,153.018174,120016
1150002,-27.596264,153.018141,120017
1150002,-27.596278,153.018104,120018
1150002,-27.596286,153.018065,120019
1150002,-27.596286,153.018025,120020
1150002,-27.596283,153.018012,120021
1150002,-27.596278,153.017986,120022
1150002,-27.596264,153.017949,120023
1150002,-27.596243,153.017916,120024
1150002,-27.596216,153.017889,120025
1150002,-27.596207,153.017883,120026
1150002,-27.596185,153.017869,120027
1150002,-27.596151,153.017857,120028
1150002,-27.596116,153.017852,120029
1150002,-27.596081,153.017858,120030
1150002,-27.596052,153.017867,120031
1150002,-27.596016,153.017889,120032
1150002,-27.595989,153.017916,120033
1150002,-27.595968,153.017949,120034
1150002,-27.595954,153.017986,120035
1150002,-27.595946,153.018025,120036
1150002,-27.595946,153.018065,120037
1150002,-27.595948,153.018073,120038
1150002,-27.595670,153.018123,120039
